HKL Value		Reward			TotalReward	Chi Squared Value	Z Coordinate Approximation		dx
0 2 2			0.173445884553			13.4667103937		52.9614160174		0.3		4501.72036148		0.4614
6 4 0			0.073552113727			13.5402625074		52.81431179		0.3		4542.03081394		1.8287
2 2 4			0.00562501385529			13.5458875213		52.8030617623		0.3		4593.86637332		0.7551
4 2 14			0.233490773561			13.7793782948		52.3360802151		0.3		4605.57505893		1.2576
1 3 3			0.0352194010109			13.8145976958		52.2656414131		0.3		4651.64208577		0.7045
0 4 20			0.230445354933			14.0450430508		51.8047507032		0.3		4662.42756329		1.027
1 7 1			0.195798845039			14.2408418958		51.4131530132		0.3		4678.5969242		0.5219
1 3 15			0.257987533286			14.4988294291		50.8971779466		0.3		4682.54037109		0.2862
1 1 9			0.27214916215			14.7709785912		50.3528796223		0.3		4682.81780487		0.2216
1 1 7			0.252053747454			15.0230323387		49.8487721274		0.3		4685.78457997		0.2012
1 3 1			0.116197113233			15.1392294519		49.6163779009		0.3		4713.55590059		0.5324
0 0 22			-0.551771490266			14.5874579617		50.1681493912		0.3		4816.14234155		2.2765
1 1 13			0.229306758573			14.8167647202		49.709535874		0.3		4821.82497978		0.3722
6 2 6			-2.27225895993			12.5445057603		51.981794834		0.3		5094.21589373		3.9921
5 1 7			0.253983654274			12.7984894146		51.4738275254		0.3		5095.90892502		0.2609
4 0 10			0.106962182351			12.9054515969		51.2599031607		0.3		5125.99031607		0.6243
2 0 14			0.236581822988			13.1420334199		50.7867395147		0.3		5129.46069099		0.2634
6 0 0			0.0635240646638			13.2055574846		50.6596913854		0.3		5167.28852131		0.7256
5 5 5			-0.250260143083			12.9552973415		50.9099515285		0.3		5243.72500744		1.5862
0 6 16			0.227335787788			13.1826331293		50.4552799529		0.3		5247.3491151		0.4825
6 0 8			0.229397705329			13.4120308346		49.9964845423		0.3		5249.63087694		2.9234
2 4 12			0.226227338091			13.6382581727		49.5440298661		0.3		5251.66716581		0.2205
0 6 10			0.212164703406			13.8504228761		49.1197004593		0.3		5255.80794914		0.8527
3 1 15			0.210300650276			14.0607235264		48.6990991587		0.3		5259.50270914		0.2871
5 5 1			0.156875575232			14.2175991016		48.3853480083		0.3		5274.0029329		0.5073
1 5 7			0.212235882474			14.4298349841		47.9608762433		0.3		5275.69638676		0.6035
3 1 13			0.188074169002			14.6179091531		47.5847279053		0.3		5281.90479749		0.3869
2 4 8			0.208837543248			14.8267466963		47.1670528188		0.3		5282.70991571		0.1687
5 1 1			0.135753256009			14.9624999523		46.8955463068		0.3		5299.19673267		0.5346
3 1 3			-0.00232554465183			14.9601744077		46.8978718514		0.3		5346.35739106		1.2003
7 1 1			0.136996413708			15.0971708214		46.623879024		0.3		5361.74608776		0.5207
4 0 4			-0.0821989300633			15.0149718913		46.7060779541		0.3		5417.90504267		1.2165
3 3 9			0.172310739978			15.1872826313		46.3614564741		0.3		5424.29040747		0.3816
1 1 3			0.0954864932161			15.2827691245		46.1704834877		0.3		5448.11705155		0.4514
4 6 4			0.104740762052			15.3875098866		45.9610019636		0.3		5469.35923367		1.0731
7 3 1			0.136432619146			15.5239425057		45.6881367253		0.3		5482.57640704		0.5095
5 1 11			-0.913470248619			14.6104722571		46.6016069739		0.3		5638.79444384		3.2753
6 2 4			-0.0703933111175			14.540078946		46.672000285		0.3		5693.98403477		0.8727
0 4 16			-0.17749837117			14.3625805748		46.8494986562		0.3		5762.48833471		1.5557
3 1 1			0.0780747738248			14.4406553487		46.6933491086		0.3		5789.97528946		0.5239
4 6 0			0.0231010616692			14.4637564103		46.6471469852		0.3		5830.89337315		0.7863
1 5 3			-0.116851105496			14.3469053048		46.7639980907		0.3		5892.26375943		0.9511
0 0 10			0.0760264442908			14.4229317491		46.6119452021		0.3		5919.71704067		0.8316
7 3 5			-0.129264258759			14.2936674904		46.7412094609		0.3		5982.87481099		1.0496
0 6 0			0.022781316094			14.3164488065		46.6956468287		0.3		6023.7384409		1.4277
0 4 4			-0.0659042087461			14.2505445977		46.7615510375		0.3		6079.00163487		0.8482
4 4 4			-0.0584627071625			14.1920818905		46.8200137446		0.3		6133.42180054		0.8476
1 5 5			-0.360173153963			13.8319087366		47.1801868986		0.3		6227.78467061		1.8923
5 5 3			0.0101513767562			13.8420601133		47.1598841451		0.3		6272.26459129		0.8107
2 4 0			-0.120547085455			13.7215130279		47.2804312305		0.3		6335.57778489		1.4359
3 3 3			-0.018403521025			13.7031095069		47.2988347515		0.3		6385.34269146		0.8081
0 0 14			-0.0410294429206			13.6620800639		47.3398641945		0.3		6438.22153045		0.8389
2 2 2			-0.332713922661			13.3293661413		47.6725781171		0.3		6531.14320205		1.1162
1 7 5			-0.178937638623			13.1504285027		47.8515157558		0.3		6603.50917429		1.0841
4 2 6			0.0174117225618			13.1678402252		47.8166923106		0.3		6646.52023118		1.6049
7 1 3			-0.127636906256			13.040203319		47.9443292169		0.3		6712.20609036		1.4031
0 0 8			-0.653259669862			12.3869436491		48.5975888867		0.3		6852.26003303		2.1948
3 7 5			-0.110858816087			12.276084833		48.7084477028		0.3		6916.5995738		1.0548
2 6 4			-0.0459378213715			12.2301470116		48.7543855242		0.3		6971.87712996		0.8772
4 2 0			-0.0914734746284			12.138673537		48.8458589988		0.3		7033.80369583		0.9287
3 5 3			-0.0969686999921			12.041704837		48.9428276988		0.3		7096.71001633		0.9259
0 2 22			-0.14668137031			11.8950234667		49.0895090691		0.3		7167.06832409		1.8317
5 3 3			-0.105648045588			11.7893754211		49.1951571147		0.3		7231.68809586		0.9351
2 2 14			-0.168500958188			11.6208744629		49.3636580729		0.3		7305.82139479		1.0835
0 0 2			-0.150021458558			11.4708530044		49.5136795315		0.3		7377.53825019		1.161
0 2 4			-0.206717551202			11.2641354532		49.7203970827		0.3		7458.0595624		1.326
2 0 6			-0.303522224833			10.9606132283		50.0239193075		0.3		7553.61181543		1.6278
2 2 16			-0.193177360708			10.7674358676		50.2170966682		0.3		7632.99869357		1.1693
0 0 16			-0.23261680145			10.5348190662		50.4497134697		0.3		7718.80616086		1.3342
6 2 0			-2.64712388617			7.88769518001		53.0968373558		0.3		8176.9129528		4.3933
0 2 0			-0.526085286842			7.36160989316		53.6229226427		0.3		8311.55300962		1.4407
0 2 6			-0.28249325266			7.0791166405		53.9054158953		0.3		8409.24487967		1.1672
4 4 2			-0.264233584011			6.81488305649		54.1696494793		0.3		8504.63496826		1.2125
4 0 14			-0.238986779818			6.57589627668		54.4086362592		0.3		8596.56452895		1.986
0 4 2			-0.303704954639			6.27219132204		54.7123412138		0.3		8699.262253		3.2657
3 5 5			-0.279724434601			5.99246688744		54.9920656484		0.3		8798.73050375		1.2751
2 6 2			-0.27938166468			5.71308522276		55.2714473131		0.3		8898.70301741		1.2892
5 3 5			-0.274292526698			5.43879269606		55.5457398398		0.3		8998.40985405		2.2247
0 4 14			-0.20875773415			5.23003496191		55.7544975739		0.3		9087.98310455		1.2337
3 3 5			-0.351799528431			4.87823543348		56.1062971024		0.3		9201.43272479		1.3995
2 6 0			-2.39793269929			2.48030273419		58.5042298017		0.3		9653.19791727		4.3567
4 4 12			-0.229918683767			2.25038405042		58.7341484854		0.3		9749.86864858		1.9475
0 4 12			-0.379315414614			1.8710686358		59.1134639		0.3		9871.94847131		1.4889
4 0 12			-0.372371823507			1.4986968123		59.4858357235		0.3		9993.62040156		2.7435
2 0 0			-0.437150606506			1.06154620579		59.9229863301		0.3		10126.9846898		2.02
2 6 8			-0.636768006716			0.424778199076		60.5597543368		0.3		10295.1582373		4.3291
6 2 8			-0.647356071582			-0.222577872506		61.2071104083		0.3		10466.4158798		3.3751
4 4 6			-1.498063847			-1.72064171951		62.7051742553		0.3		10785.2899719		4.3817
3 5 11			-0.553493524286			-2.27413524379		63.2586677796		0.3		10943.7495259		1.8915
0 4 8			-0.681942052946			-2.95607729674		63.9406098326		0.3		11125.6661109		4.1351
4 4 8			-0.596695148142			-3.55277244488		64.5373049807		0.3		11294.0283716		3.9407
1 1 17			-0.729126809935			-4.28189925481		65.2664317907		0.3		11486.8919952		2.447
1 3 11			-0.954053202201			-5.23595245702		66.2204849929		0.3		11721.0258437		2.4293
3 1 11			-0.914450109136			-6.15040256615		67.134935102		0.3		11950.0184482		2.3814
3 3 11			-0.707748311067			-6.85815087722		67.8426834131		0.3		12143.8403309		2.1204
4 0 6			-1.80279583457			-8.66094671179		69.6454792476		0.3		12536.1862646		5.3963
4 0 0			-3.17923010169			-11.8401768135		72.8247093493		0.3		13181.2723922		8.3901
1 5 11			-0.462772668424			-12.3029494819		73.2874820177		0.3		13338.3217272		1.8219
0 0 12			-0.770322547596			-13.0732720295		74.0578045653		0.3		13552.5782355		3.2426
6 2 2			-0.144177057301			-13.2174490868		74.2019816226		0.3		13653.1646186		3.3001
0 0 6			-2.72765022942			-15.9450993162		76.9296318521		0.3		14231.9818926		7.4326
2 2 12			-0.445180732703			-16.3902800489		77.3748125848		0.3		14391.7151408		1.9766
5 3 11			-0.423126256076			-16.813406305		77.7979388408		0.3		14548.2145632		1.8677
1 1 5			-0.60827174336			-17.4216780484		78.4062105842		0.3		14740.3675898		1.9661
1 1 11			-1.17618726649			-18.5978653148		79.5823978507		0.3		15041.0731938		2.144
4 4 0			-2.35364504687			-20.9515103617		81.9360428976		0.3		15567.8481505		4.9852
0 4 6			-1.59766430317			-22.5491746649		83.5337072007		0.3		15954.9380753		3.7688
